00 1c 02 03 04 
00 1c 02 03 05 
00 1c 02 03 07 
00 1c 19 03 08 14 
00 1c 19 03 0e 00 
00 1c 19 03 0f 00 
00 1c 19 03 17 00 
00 1c 19 03 
00 1c 19 0b 01 08 
00 1c 19 0b 02 02 
00 1c 19 0b 10 0f 
00 1c 19 0b 17 08 
00 1c 19 0b 1d 08 
00 1c 19 0c 01 03 
00 1c 19 0c 03 13 
00 1c 19 0c 09 24 
00 1c 19 0c 1f 
00 1c 19 0c 
00 1c 19 12 04 
00 1c 19 12 0e 03 
00 1c 19 12 0f 03 
00 1c 19 12 10 03 
00 1c 19 12 17 0a 
00 1c 19 12 18 0a 
00 1c 19 12 1d 03 
00 1c 19 12 
00 1c 19 13 03 0c 
00 1c 19 13 04 
00 1c 19 13 0e 03 
00 1c 19 13 0f 0a 
00 1c 19 13 10 03 
00 1c 19 13 17 10 
00 1c 19 13 1d 03 
00 1c 19 14 04 
00 1c 19 14 08 
00 1c 19 14 0e 03 
00 1c 19 14 0f 03 
00 1c 19 14 1d 03 
00 1c 19 14 
00 1c 19 15 0e 03 
00 1c 19 15 0f 03 
00 1c 19 15 10 0c 
00 1c 19 15 12 
00 1c 19 15 17 0a 
00 1c 19 15 17 
00 1c 19 18 02 03 
00 1c 19 18 0e 03 
00 1c 19 18 0f 03 
00 1c 19 18 17 0c 
00 1c 19 18 18 0c 
00 1c 19 18 1d 03 
00 1c 19 18 1e 03 
00 1c 19 18 27 0c 
00 1c 19 18 
00 1c 19 19 03 0c 
00 1c 19 19 04 
00 1c 19 19 08 
00 1c 19 19 0e 03 
00 1c 19 19 0e 
00 1c 19 19 0f 03 
00 1c 19 19 17 18 
00 1c 19 19 1d 0c 
00 1c 19 19 27 0c 
00 1c 19 19 
00 1c 19 1c 02 03 
00 1c 19 1c 0e 03 
00 1c 19 1c 0f 03 
00 1c 19 1c 17 0c 
00 1c 19 1c 18 0c 
00 1c 19 1c 1e 03 
00 1c 19 1c 27 0c 
00 1c 19 1c 
00 1c 19 1e 04 
00 1c 19 1e 09 03 
00 1c 19 1e 0e 03 
00 1c 19 1e 17 0c 
00 1c 19 1e 1d 03 
00 1c 19 1e 1e 
00 1c 19 1e 27 0c 
00 1c 19 1e 
00 1c 19 1f 0e 03 
00 1c 19 1f 0f 03 
00 1c 19 1f 17 12 
00 1c 19 1f 18 12 
00 1c 19 1f 1d 03 
00 1c 19 1f 1e 03 
00 1c 19 1f 27 0b 
00 1c 19 1f 
00 1c 19 24 02 
00 1c 19 24 03 0c 
00 1c 19 24 04 
00 1c 19 24 08 
00 1c 19 24 0e 03 
00 1c 19 24 0f 03 
00 1c 19 24 17 20 
00 1c 19 24 
00 1c 19 25 04 03 
00 1c 19 25 08 19 
00 1c 19 25 09 
00 1c 19 25 0e 03 
00 1c 19 25 0f 03 
00 1c 19 25 12 
00 1c 19 25 17 03 
00 1c 19 25 1f 20 
00 1c 19 25 26 20 
00 1c 19 25 
00 1c 19 26 04 
00 1c 19 26 0e 03 
00 1c 19 26 0f 03 
00 1c 19 26 17 0c 
00 1c 19 26 18 0c 
00 1c 19 26 1d 03 
00 1c 19 26 
00 1c 1f 03 03 0d 
00 1c 1f 03 04 00 
00 1c 1f 03 09 04 
00 1c 1f 03 0f 00 
00 1c 1f 03 18 00 
00 1c 1f 03 19 18 
00 1c 1f 0b 02 02 
00 1c 1f 0b 08 03 
00 1c 1f 0b 08 
00 1c 1f 0b 0e 
00 1c 1f 0b 0f 02 
00 1c 1f 0b 0f 
00 1c 1f 0b 10 0f 
00 1c 1f 0b 18 08 
00 1c 1f 0b 1b 08 
00 1c 1f 0b 1c 08 
00 1c 1f 0b 26 
00 1c 1f 0c 01 03 
00 1c 1f 0c 03 0a 
00 1c 1f 0c 04 02 
00 1c 1f 0c 09 02 
00 1c 1f 0c 0f 02 
00 1c 1f 0c 18 02 
00 1c 1f 0c 19 18 
00 1c 1f 12 03 
00 1c 1f 12 04 03 
00 1c 1f 12 08 0a 
00 1c 1f 12 09 03 
00 1c 1f 12 0f 03 
00 1c 1f 12 12 15 
00 1c 1f 12 1b 03 
00 1c 1f 12 26 15 
00 1c 1f 13 02 04 
00 1c 1f 13 03 03 
00 1c 1f 13 08 0a 
00 1c 1f 13 09 03 
00 1c 1f 13 0f 03 
00 1c 1f 13 10 1e 
00 1c 1f 13 17 1e 
00 1c 1f 13 18 03 
00 1c 1f 13 1b 03 
00 1c 1f 13 1c 03 
00 1c 1f 14 02 11 
00 1c 1f 14 0f 10 
00 1c 1f 14 12 17 
00 1c 1f 14 26 17 
00 1c 1f 15 02 
00 1c 1f 15 19 18 
00 1c 1f 18 02 1c 
00 1c 1f 18 04 03 
00 1c 1f 18 09 03 
00 1c 1f 18 0e 03 
00 1c 1f 18 0f 03 
00 1c 1f 18 11 1d 
00 1c 1f 18 17 25 
00 1c 1f 18 18 03 
00 1c 1f 18 1b 03 
00 1c 1f 18 1c 03 
00 1c 1f 19 03 0d 
00 1c 1f 19 04 04 
00 1c 1f 19 08 1d 
00 1c 1f 19 09 0c 
00 1c 1f 19 0e 0b 
00 1c 1f 19 0f 0b 
00 1c 1f 19 17 1e 
00 1c 1f 19 18 03 
00 1c 1f 19 1b 0c 
00 1c 1f 1a 04 03 
00 1c 1f 1a 09 03 
00 1c 1f 1a 0e 03 
00 1c 1f 1a 0f 03 
00 1c 1f 1a 11 0c 
00 1c 1f 1a 18 03 
00 1c 1f 1a 19 03 
00 1c 1f 1c 03 0d 
00 1c 1f 1c 04 03 
00 1c 1f 1c 0f 03 
00 1c 1f 1c 11 1f 
00 1c 1f 1c 17 1f 
00 1c 1f 1c 18 03 
00 1c 1f 1c 19 0c 
00 1c 1f 1c 1c 03 
00 1c 1f 1e 08 18 
00 1c 1f 1e 09 03 
00 1c 1f 1e 1b 03 
00 1c 1f 1e 1c 1a 
00 1c 1f 1e 20 03 
00 1c 1f 1e 27 03 
00 1c 1f 1e 
00 1c 1f 1f 03 04 
00 1c 1f 1f 08 1b 
00 1c 1f 1f 09 1b 
00 1c 1f 1f 0e 03 
00 1c 1f 1f 0f 03 
00 1c 1f 1f 19 03 
00 1c 1f 1f 1b 03 
00 1c 1f 1f 1c 03 
00 1c 1f 24 02 
00 1c 1f 24 04 03 
00 1c 1f 24 04 
00 1c 1f 24 08 12 
00 1c 1f 24 09 03 
00 1c 1f 24 0e 03 
00 1c 1f 24 0f 03 
00 1c 1f 24 18 03 
00 1c 1f 24 26 27 
00 1c 1f 25 03 03 
00 1c 1f 25 04 03 
00 1c 1f 25 09 
00 1c 1f 25 0e 03 
00 1c 1f 25 0f 03 
00 1c 1f 25 18 03 
00 1c 1f 25 19 18 
00 1c 1f 25 20 1e 
00 1c 1f 26 04 03 
00 1c 1f 26 09 03 
00 1c 1f 26 0f 03 
00 1c 1f 26 18 03 
00 1c 1f 26 1b 03 
00 1c 1f 26 20 1e 
00 1c 1f 26 26 25 
00 1c 20 03 03 00 
00 1c 20 03 04 00 
00 1c 20 03 0e 04 
00 1c 20 03 0f 00 
00 1c 20 03 19 06 
00 1c 20 03 1f 1e 
00 1c 20 03 27 1a 
00 1c 20 0b 02 02 
00 1c 20 0b 03 02 
00 1c 20 0b 08 03 
00 1c 20 0b 0f 02 
00 1c 20 0b 10 0f 
00 1c 20 0b 24 0c 
00 1c 20 0b 25 08 
00 1c 20 0c 01 08 
00 1c 20 0c 02 02 
00 1c 20 0c 03 02 
00 1c 20 0c 04 02 
00 1c 20 0c 0e 02 
00 1c 20 0c 0f 03 
00 1c 20 0c 19 0f 
00 1c 20 0c 25 02 
00 1c 20 0c 26 08 
00 1c 20 0c 27 18 
00 1c 20 0c 
00 1c 20 12 03 03 
00 1c 20 12 08 0a 
00 1c 20 12 0e 03 
00 1c 20 12 0f 19 
00 1c 20 12 10 0c 
00 1c 20 12 19 18 
00 1c 20 12 1a 0a 
00 1c 20 12 24 03 
00 1c 20 12 25 03 
00 1c 20 12 
00 1c 20 13 02 03 
00 1c 20 13 03 03 
00 1c 20 13 04 04 
00 1c 20 13 08 0a 
00 1c 20 13 0e 14 
00 1c 20 13 0f 19 
00 1c 20 13 10 03 
00 1c 20 13 1a 03 
00 1c 20 13 1f 1e 
00 1c 20 13 25 03 
00 1c 20 13 27 1a 
00 1c 20 13 
00 1c 20 14 03 03 
00 1c 20 14 0e 03 
00 1c 20 14 0f 11 
00 1c 20 14 17 0b 
00 1c 20 14 24 03 
00 1c 20 14 25 03 
00 1c 20 14 
00 1c 20 15 10 0c 
00 1c 20 15 17 
00 1c 20 15 27 1a 
00 1c 20 18 03 03 
00 1c 20 18 04 03 
00 1c 20 18 08 0b 
00 1c 20 18 0e 03 
00 1c 20 18 0f 03 
00 1c 20 18 18 0c 
00 1c 20 18 19 25 
00 1c 20 18 1a 0c 
00 1c 20 18 24 03 
00 1c 20 18 25 03 
00 1c 20 18 
00 1c 20 19 02 1d 
00 1c 20 19 03 04 
00 1c 20 19 04 03 
00 1c 20 19 08 12 
00 1c 20 19 09 0b 
00 1c 20 19 0e 0b 
00 1c 20 19 0f 0b 
00 1c 20 19 11 18 
00 1c 20 19 18 18 
00 1c 20 19 19 1e 
00 1c 20 19 1a 13 
00 1c 20 19 25 0c 
00 1c 20 19 27 18 
00 1c 20 1a 08 12 
00 1c 20 1a 0e 03 
00 1c 20 1a 0f 03 
00 1c 20 1a 11 1f 
00 1c 20 1a 18 13 
00 1c 20 1a 25 03 
00 1c 20 1a 26 1f 
00 1c 20 1a 27 03 
00 1c 20 1a 
00 1c 20 1b 03 03 
00 1c 20 1b 04 03 
00 1c 20 1b 08 0b 
00 1c 20 1b 0e 03 
00 1c 20 1b 0f 03 
00 1c 20 1b 19 25 
00 1c 20 1b 25 03 
00 1c 20 1b 27 0c 
00 1c 20 1b 
00 1c 20 1e 02 03 
00 1c 20 1e 03 03 
00 1c 20 1e 08 0b 
00 1c 20 1e 0e 03 
00 1c 20 1e 18 03 
00 1c 20 1e 1f 03 
00 1c 20 1e 24 03 
00 1c 20 1e 27 0c 
00 1c 20 1f 03 03 
00 1c 20 1f 08 0b 
00 1c 20 1f 0e 19 
00 1c 20 1f 0f 19 
00 1c 20 1f 19 0c 
00 1c 20 1f 1a 12 
00 1c 20 1f 24 03 
00 1c 20 1f 25 03 
00 1c 20 1f 27 03 
00 1c 20 1f 
00 1c 20 25 02 03 
00 1c 20 25 09 
00 1c 20 25 0f 20 
00 1c 20 25 10 20 
00 1c 20 25 17 15 
00 1c 20 25 19 0c 
00 1c 20 25 20 0c 
00 1c 20 25 26 1a 
00 1c 20 25 27 1a 
00 1c 20 26 02 03 
00 1c 20 26 03 03 
00 1c 20 26 0e 03 
00 1c 20 26 0f 03 
00 1c 20 26 19 18 
00 1c 20 26 1a 0c 
00 1c 20 26 1f 1e 
00 1c 20 26 20 0c 
00 1c 20 26 24 03 
00 1c 20 26 25 03 
00 1c 20 26 
00 1b 02 03 08 00 
00 1b 02 03 0e 00 
00 1b 02 03 10 04 
00 1b 02 03 20 05 
00 1b 02 03 27 05 
00 1b 02 04 03 00 
00 1b 02 04 06 00 
00 1b 02 04 08 00 
00 1b 02 04 09 0b 
00 1b 02 04 10 0c 
00 1b 02 04 11 0c 
00 1b 02 04 19 00 
00 1b 02 04 20 0c 
00 1b 02 0b 00 
00 1b 02 0b 03 
00 1b 02 0b 04 
00 1b 02 0b 06 0c 
00 1b 02 0b 08 03 
00 1b 02 0b 0e 
00 1b 02 0b 0f 
00 1b 02 0b 10 0c 
00 1b 02 0b 11 0d 
00 1b 02 0b 17 0d 
00 1b 02 0b 1f 
00 1b 02 0b 20 0d 
00 1b 02 0c 0e 
00 1b 02 0c 
00 1b 02 0d 00 
00 1b 02 0d 03 
00 1b 02 0d 04 
00 1b 02 0d 06 02 
00 1b 02 0d 10 0b 
00 1b 02 0d 11 0b 
00 1b 02 0d 1f 02 
00 1b 02 0d 20 0b 
00 1b 02 0d 27 0b 
00 1b 02 12 0e 
00 1b 02 12 10 0c 
00 1b 02 12 19 03 
00 1b 02 12 20 0c 
00 1b 02 14 00 
00 1b 02 14 03 
00 1b 02 14 04 
00 1b 02 14 07 
00 1b 02 14 08 
00 1b 02 14 0e 
00 1b 02 14 
00 1b 02 15 00 03 
00 1b 02 15 04 03 
00 1b 02 15 04 
00 1b 02 15 06 03 
00 1b 02 15 08 0a 
00 1b 02 15 0e 0a 
00 1b 02 15 17 1d 
00 1b 02 15 19 03 
00 1b 02 15 1f 0b 
00 1b 02 15 20 0c 
00 1b 02 1c 05 
00 1b 02 1c 10 0c 
00 1b 02 1c 17 24 
00 1b 02 1c 27 03 
00 1b 02 1d 00 
00 1b 02 1d 02 03 
00 1b 02 1d 03 
00 1b 02 1d 04 
00 1b 02 1d 05 
00 1b 02 1d 06 03 
00 1b 02 1d 08 
00 1b 02 1d 0e 
00 1b 02 1d 10 03 
00 1b 02 1d 20 03 
00 1b 02 1f 03 03 
00 1b 02 1f 06 03 
00 1b 02 1f 08 04 
00 1b 02 1f 19 03 
00 1b 02 1f 1f 03 
00 1b 02 26 05 
00 1b 02 26 06 03 
00 1b 02 26 0e 
00 1b 02 26 19 03 
00 1b 03 03 08 00 
00 1b 03 03 0f 00 
00 1b 03 04 00 00 
00 1b 03 04 07 00 
00 1b 03 04 08 00 
00 1b 03 04 09 00 
00 1b 03 04 09 
00 1b 03 04 0f 01 
00 1b 03 04 11 01 
00 1b 03 04 18 00 
00 1b 03 0b 00 
00 1b 03 0b 07 0c 
00 1b 03 0b 08 
00 1b 03 0b 09 0c 
00 1b 03 0b 09 
00 1b 03 0b 0e 
00 1b 03 0b 10 0d 
00 1b 03 0b 1f 
00 1b 03 0b 27 12 
00 1b 03 0d 00 
00 1b 03 0d 09 03 
00 1b 03 0d 09 
00 1b 03 0d 11 
00 1b 03 0d 18 
00 1b 03 0d 27 0b 
00 1b 03 12 08 0a 
00 1b 03 12 09 
00 1b 03 12 0e 
00 1b 03 12 18 03 
00 1b 03 13 08 04 
00 1b 03 13 09 
00 1b 03 13 10 
00 1b 03 13 11 03 
00 1b 03 13 27 0c 
00 1b 03 14 00 
00 1b 03 14 06 
00 1b 03 14 08 
00 1b 03 14 0e 
00 1b 03 14 27 
00 1b 03 15 07 03 
00 1b 03 15 09 11 
00 1b 03 15 11 03 
00 1b 03 15 18 03 
00 1b 03 15 1f 04 
00 1b 03 15 27 0b 
00 1b 03 1c 06 
00 1b 03 1c 07 0c 
00 1b 03 1c 08 
00 1b 03 1c 09 03 
00 1b 03 1c 0e 03 
00 1b 03 1c 0e 
00 1b 03 1c 10 0d 
00 1b 03 1c 18 04 
00 1b 03 1c 1f 0d 
00 1b 03 1c 27 0c 
00 1b 03 1d 00 03 
00 1b 03 1d 06 
00 1b 03 1d 07 03 
00 1b 03 1d 08 
00 1b 03 1d 0e 
00 1b 03 1d 10 0d 
00 1b 03 1d 17 
00 1b 03 1e 06 
00 1b 03 1e 07 
00 1b 03 1e 08 0b 
00 1b 03 1e 09 03 
00 1b 03 1f 07 03 
00 1b 03 1f 08 0b 
00 1b 03 1f 09 03 
00 1b 03 1f 10 0d 
00 1b 03 1f 18 03 
00 1b 03 1f 27 0c 
00 1b 03 25 0f 03 
00 1b 03 26 07 03 
00 1b 03 26 08 0b 
00 1b 03 26 09 03 
00 1b 03 26 0e 
00 1b 03 26 18 03 
00 1b 03 26 27 0c 
00 1b 03 
00 1b 04 03 08 00 
00 1b 04 03 27 04 
00 1b 04 04 01 00 
00 1b 04 04 01 
00 1b 04 04 08 00 
00 1b 04 04 08 
00 1b 04 04 10 00 
00 1b 04 04 10 
00 1b 04 04 11 00 
00 1b 04 04 17 
00 1b 04 04 18 
00 1b 04 04 19 00 
00 1b 04 04 19 
00 1b 04 04 1f 
00 1b 04 04 20 00 
00 1b 04 04 20 
00 1b 04 04 27 
00 1b 04 0b 00 0c 
00 1b 04 0b 01 
00 1b 04 0b 08 
00 1b 04 0b 09 
00 1b 04 0b 11 
00 1b 04 0b 18 
00 1b 04 0b 19 
00 1b 04 0b 1f 
00 1b 04 0b 20 
00 1b 04 0b 27 
00 1b 04 0c 0f 
00 1b 04 0d 00 03 
00 1b 04 0d 01 
00 1b 04 0d 08 
00 1b 04 0d 09 03 
00 1b 04 0d 09 
00 1b 04 0d 10 02 
00 1b 04 0d 18 
00 1b 04 0d 1f 02 
00 1b 04 0d 1f 
00 1b 04 0d 20 02 
00 1b 04 0d 27 
00 1b 04 12 08 
00 1b 04 12 09 
00 1b 04 12 10 
00 1b 04 12 11 
00 1b 04 12 18 
00 1b 04 12 19 
00 1b 04 12 20 03 
00 1b 04 13 11 
00 1b 04 13 27 0a 
00 1b 04 14 01 
00 1b 04 14 08 
00 1b 04 14 0f 
00 1b 04 14 18 
00 1b 04 14 19 
00 1b 04 14 20 
00 1b 04 15 00 0c 
00 1b 04 15 08 04 
00 1b 04 15 10 03 
00 1b 04 15 18 03 
00 1b 04 15 
00 1b 04 1c 17 
00 1b 04 1c 27 
00 1b 04 1d 01 
00 1b 04 1d 08 
00 1b 04 1d 17 
00 1b 04 1d 18 
00 1b 04 1d 20 03 
00 1b 04 1d 27 
00 1b 04 1e 00 03 
00 1b 04 1e 01 03 
00 1b 04 1e 08 
00 1b 04 1e 09 03 
00 1b 04 1e 09 
00 1b 04 1e 0f 
00 1b 04 1e 10 
00 1b 04 1e 17 
00 1b 04 1e 18 
00 1b 04 1e 1f 
00 1b 04 1e 27 03 
00 1b 04 1f 00 03 
00 1b 04 1f 01 03 
00 1b 04 1f 18 03 
00 1b 04 1f 20 03 
00 1b 04 1f 27 03 
00 1b 04 25 0f 
00 1b 04 25 11 
00 1b 04 26 00 03 
00 1b 04 26 08 
00 1b 04 26 09 
00 1b 04 26 10 03 
00 1b 04 26 10 
00 1b 04 26 11 
00 1b 04 26 17 
00 1b 04 26 18 
00 1b 04 26 19 
00 1b 04 26 20 03 
00 1b 04 26 20 
00 1b 04 
00 1b 08 0b 0b 
00 1b 08 0b 0c 0c 
00 1b 08 0b 0d 
00 1b 08 0b 10 02 
00 1b 08 0b 11 0e 
00 1b 08 0b 16 02 
00 1b 08 0b 1f 0e 
00 1b 08 0b 20 
00 1b 08 0b 
00 1b 08 12 03 0a 
00 1b 08 12 04 
00 1b 08 12 0a 0a 
00 1b 08 12 0b 0b 
00 1b 08 12 11 0b 
00 1b 08 12 16 0a 
00 1b 08 12 1f 14 
00 1b 08 12 20 0a 
00 1b 08 12 27 0a 
00 1b 08 12 
00 1b 08 13 03 04 
00 1b 08 13 0a 0a 
00 1b 08 13 0b 0b 
00 1b 08 13 0b 
00 1b 08 13 10 0b 
00 1b 08 13 16 0a 
00 1b 08 13 17 0b 
00 1b 08 13 18 0a 
00 1b 08 13 20 1d 
00 1b 08 13 27 0a 
00 1b 08 13 
00 1b 08 14 03 
00 1b 08 14 04 
00 1b 08 14 09 
00 1b 08 14 0b 
00 1b 08 14 0d 
00 1b 08 14 11 
00 1b 08 14 19 
00 1b 08 1c 0a 03 
00 1b 08 1c 18 13 
00 1b 08 1d 03 
00 1b 08 1d 04 
00 1b 08 1d 0a 03 
00 1b 08 1d 0c 03 
00 1b 08 1d 0d 
00 1b 08 1d 10 12 
00 1b 08 1d 18 0b 
00 1b 08 1d 1f 18 
00 1b 08 1d 20 0b 
00 1b 08 1d 
00 1b 08 1e 0c 03 
00 1b 08 1e 0d 03 
00 1b 08 1e 10 1b 
00 1b 08 1e 11 24 
00 1b 08 1e 16 12 
00 1b 08 1e 18 13 
00 1b 08 1e 20 12 
00 1b 08 1e 27 12 
00 1b 08 1e 
00 1b 08 1f 03 0b 
00 1b 08 1f 0a 03 
00 1b 08 1f 0b 0b 
00 1b 08 1f 0c 03 
00 1b 08 1f 0d 03 
00 1b 08 1f 10 13 
00 1b 08 1f 11 0b 
00 1b 08 1f 16 0b 
00 1b 08 1f 18 0b 
00 1b 08 1f 20 0b 
00 1b 08 1f 
00 1b 08 25 10 12 
00 1b 08 25 18 0b 
00 1b 08 25 19 1c 
00 1b 08 25 20 0b 
00 1b 08 25 
00 1b 08 26 03 0b 
00 1b 08 26 04 
00 1b 08 26 0b 
00 1b 08 26 0c 03 
00 1b 08 26 0d 03 
00 1b 08 26 10 13 
00 1b 08 26 11 0b 
00 1b 08 26 16 0b 
00 1b 08 26 17 1c 
00 1b 08 26 18 0b 
00 1b 08 26 20 0b 
00 1b 08 26 
00 1b 09 03 0e 00 
00 1b 09 03 0f 00 
00 1b 09 03 10 04 
00 1b 09 03 11 12 
00 1b 09 03 19 1d 
00 1b 09 03 19 
00 1b 09 03 1f 05 
00 1b 09 03 20 1d 
00 1b 09 03 20 
00 1b 09 0b 03 02 
00 1b 09 0b 0e 08 
00 1b 09 0b 10 08 
00 1b 09 0b 16 
00 1b 09 0b 20 0d 
00 1b 09 0b 27 0c 
00 1b 09 0b 
00 1b 09 0c 01 
00 1b 09 0c 03 
00 1b 09 0c 04 
00 1b 09 0c 08 02 
00 1b 09 0c 0e 02 
00 1b 09 0c 10 02 
00 1b 09 0c 1f 03 
00 1b 09 0c 20 0f 
00 1b 09 0c 
00 1b 09 12 03 
00 1b 09 12 04 
00 1b 09 12 0f 03 
00 1b 09 12 10 03 
00 1b 09 12 11 0a 
00 1b 09 12 16 0c 
00 1b 09 12 17 15 
00 1b 09 12 18 03 
00 1b 09 12 1f 03 
00 1b 09 12 20 15 
00 1b 09 12 27 14 
00 1b 09 12 
00 1b 09 13 03 
00 1b 09 13 0f 03 
00 1b 09 13 10 0b 
00 1b 09 13 11 0a 
00 1b 09 13 18 03 
00 1b 09 13 1f 03 
00 1b 09 13 
00 1b 09 14 08 
00 1b 09 14 0f 03 
00 1b 09 14 0f 
00 1b 09 14 16 16 
00 1b 09 14 20 12 
00 1b 09 14 27 16 
00 1b 09 15 03 11 
00 1b 09 15 08 11 
00 1b 09 15 0d 03 
00 1b 09 15 0f 03 
00 1b 09 15 10 11 
00 1b 09 15 16 14 
00 1b 09 15 17 14 
00 1b 09 15 1f 13 
00 1b 09 15 20 0b 
00 1b 09 1c 03 03 
00 1b 09 1c 0e 13 
00 1b 09 1c 0f 03 
00 1b 09 1c 10 03 
00 1b 09 1c 11 0b 
00 1b 09 1c 18 03 
00 1b 09 1c 1f 03 
00 1b 09 1c 20 15 
00 1b 09 1c 
00 1b 09 1d 08 03 
00 1b 09 1d 0d 03 
00 1b 09 1d 0e 19 
00 1b 09 1d 10 03 
00 1b 09 1d 19 03 
00 1b 09 1d 1f 03 
00 1b 09 1d 
00 1b 09 1e 03 04 
00 1b 09 1e 08 0b 
00 1b 09 1e 0e 13 
00 1b 09 1e 0f 12 
00 1b 09 1e 10 12 
00 1b 09 1e 11 0b 
00 1b 09 1e 18 0b 
00 1b 09 1e 1f 1b 
00 1b 09 1e 
00 1b 09 1f 03 03 
00 1b 09 1f 08 03 
00 1b 09 1f 0d 03 
00 1b 09 1f 0e 1b 
00 1b 09 1f 0f 03 
00 1b 09 1f 10 03 
00 1b 09 1f 11 0b 
00 1b 09 1f 16 0c 
00 1b 09 1f 18 1d 
00 1b 09 1f 1f 03 
00 1b 09 1f 20 1d 
00 1b 09 1f 27 1c 
00 1b 09 1f 
00 1b 09 25 10 03 
00 1b 09 25 11 0b 
00 1b 09 25 19 
00 1b 09 25 20 0b 
00 1b 09 25 20 
00 1b 09 26 03 03 
00 1b 09 26 04 
00 1b 09 26 08 03 
00 1b 09 26 0d 03 
00 1b 09 26 0e 03 
00 1b 09 26 0f 03 
00 1b 09 26 10 03 
00 1b 09 26 11 0b 
00 1b 09 26 16 0c 
00 1b 09 26 17 1d 
00 1b 09 26 18 03 
00 1b 09 26 19 1d 
00 1b 09 26 1f 03 
00 1b 09 26 20 1d 
00 1b 09 26 27 1d 
00 1b 09 26 
00 1b 0e 03 02 00 
00 1b 0e 03 08 00 
00 1b 0e 03 19 00 
00 1b 0e 0b 01 
00 1b 0e 0b 02 
00 1b 0e 0b 03 
00 1b 0e 0b 08 
00 1b 0e 0b 09 
00 1b 0e 0b 0a 0c 
00 1b 0e 0b 10 02 
00 1b 0e 0b 16 0c 
00 1b 0e 0b 19 
00 1b 0e 0b 20 
00 1b 0e 0c 01 
00 1b 0e 0c 03 
00 1b 0e 0c 08 02 
00 1b 0e 0c 09 02 
00 1b 0e 0c 10 02 
00 1b 0e 0c 19 02 
00 1b 0e 0c 1f 02 
00 1b 0e 0c 20 14 
00 1b 0e 0c 27 02 
00 1b 0e 12 02 
00 1b 0e 12 03 
00 1b 0e 12 11 0a 
00 1b 0e 12 19 03 
00 1b 0e 12 20 0b 
00 1b 0e 13 02 
00 1b 0e 13 11 0a 
00 1b 0e 13 17 0a 
00 1b 0e 13 19 03 
00 1b 0e 13 19 
00 1b 0e 13 27 14 
00 1b 0e 14 02 
00 1b 0e 14 03 
00 1b 0e 14 04 
00 1b 0e 14 08 
00 1b 0e 14 09 
00 1b 0e 14 11 
00 1b 0e 14 19 
00 1b 0e 15 02 0a 
00 1b 0e 15 09 11 
00 1b 0e 15 0a 03 
00 1b 0e 15 11 0a 
00 1b 0e 15 16 03 
00 1b 0e 15 18 0a 
00 1b 0e 15 19 03 
00 1b 0e 15 1f 03 
00 1b 0e 15 27 14 
00 1b 0e 15 
00 1b 0e 1c 10 03 
00 1b 0e 1c 18 03 
00 1b 0e 1c 1f 03 
00 1b 0e 1d 02 03 
00 1b 0e 1d 02 
00 1b 0e 1d 03 
00 1b 0e 1d 04 
00 1b 0e 1d 09 
00 1b 0e 1d 0a 03 
00 1b 0e 1d 16 03 
00 1b 0e 1d 19 03 
00 1b 0e 1d 20 03 
00 1b 0e 1e 09 0b 
00 1b 0e 1e 10 12 
00 1b 0e 1e 11 0b 
00 1b 0e 1e 19 12 
00 1b 0e 1e 1f 0b 
00 1b 0e 1e 20 0b 
00 1b 0e 1e 27 0b 
00 1b 0e 1f 02 03 
00 1b 0e 1f 08 03 
00 1b 0e 1f 09 03 
00 1b 0e 1f 0a 03 
00 1b 0e 1f 10 03 
00 1b 0e 1f 11 0b 
00 1b 0e 1f 16 03 
00 1b 0e 1f 19 03 
00 1b 0e 1f 1f 03 
00 1b 0e 1f 20 03 
00 1b 0e 1f 27 03 
00 1b 0e 25 02 
00 1b 0e 25 08 03 
00 1b 0e 26 02 
00 1b 0e 26 03 
00 1b 0e 26 08 03 
00 1b 0e 26 09 03 
00 1b 0e 26 0a 03 
00 1b 0e 26 10 03 
00 1b 0e 26 11 0b 
00 1b 0e 26 16 03 
00 1b 0e 26 19 03 
00 1b 0e 26 27 03 
00 1b 0f 03 03 00 
00 1b 0f 03 04 00 
00 1b 0f 03 08 00 
00 1b 0f 03 09 00 
00 1b 0f 03 10 00 
00 1b 0f 03 17 00 
00 1b 0f 03 19 05 
00 1b 0f 03 1f 00 
00 1b 0f 03 27 04 
00 1b 0f 0b 01 0c 
00 1b 0f 0b 02 
00 1b 0f 0b 08 
00 1b 0f 0b 09 02 
00 1b 0f 0b 0b 0c 
00 1b 0f 0b 10 08 
00 1b 0f 0b 16 02 
00 1b 0f 0b 16 
00 1b 0f 0b 19 02 
00 1b 0f 0b 19 
00 1b 0f 0b 1f 02 
00 1b 0f 0b 20 02 
00 1b 0f 0b 27 02 
00 1b 0f 0b 27 
00 1b 0f 0b 
00 1b 0f 0c 04 02 
00 1b 0f 0c 08 02 
00 1b 0f 0c 09 02 
00 1b 0f 0c 10 02 
00 1b 0f 0c 11 02 
00 1b 0f 0c 17 02 
00 1b 0f 0c 19 02 
00 1b 0f 0c 1f 02 
00 1b 0f 0c 20 02 
00 1b 0f 0c 27 02 
00 1b 0f 0c 
00 1b 0f 12 09 0a 
00 1b 0f 12 11 0a 
00 1b 0f 12 16 0a 
00 1b 0f 12 17 0a 
